[2019-05-05 11:02:01:735]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:742]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:758]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:766]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:774]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:790]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:798]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:806]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:814]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:830]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:838]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:845]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:855]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:862]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:870]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:886]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:902]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:918]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:934]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:959]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:967]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:014]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:062]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:087]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:110]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:136]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:150]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:159]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:174]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:182]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:190]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:200]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:215]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:221]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:231]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:241]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:249]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:256]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:263]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:271]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:279]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:290]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:294]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:311]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:318]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:326]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:344]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:350]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:360]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:366]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:376]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:382]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:393]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:402]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:407]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:417]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:422]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:430]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:438]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:446]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:461]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:470]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:477]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:486]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
